onset	text	duration
338.88	nodded	0.44999999999998863
339.36	and	0.18000000000000682
339.54	bowed	0.2699999999999818
339.81	out	0.14999999999997726
339.96	of	0.09000000000003183
340.05	the	0.12000000000000455
340.17	hut	0.2400000000000091
341.91	As	0.17999999999994998
342.09	soon	0.21000000000003638
342.3	as	0.12000000000000455
342.42	Carmen	0.3599999999999568
342.78	sat	0.27000000000003865
343.05	down	0.20999999999997954
343.26	on	0.12000000000000455
343.38	the	0.09000000000003183
343.47	bed	0.3299999999999841
343.86	she	0.20999999999997954
344.07	felt	0.2400000000000091
344.31	completely	0.4800000000000182
344.79	exhausted	0.5999999999999659
346.38	She	0.20999999999997954
346.59	arranged	0.4200000000000159
347.01	the	0.09000000000003183
347.1	mosquito	0.4199999999999591
347.52	net	0.21000000000003638
347.76	around	0.44999999999998863
348.21	her	0.30000000000001137
348.6	as	0.14999999999997726
348.75	best	0.2699999999999818
349.02	she	0.21000000000003638
349.23	could	0.2699999999999818
350.01	and	0.18000000000000682
350.19	fell	0.20999999999997954
350.4	immediately	0.6000000000000227
351.0	into	0.2699999999999818
351.27	a	0.060000000000002274
351.33	deep	0.2400000000000091
351.57	sleep	0.44999999999998863
354.03	Carmen	0.3900000000000432
354.42	woke	0.2400000000000091
354.66	the	0.1199999999999477
354.78	next	0.21000000000003638
354.99	morning	0.4800000000000182
355.71	to	0.21000000000003638
355.92	sunlight	0.5099999999999909
356.43	streaming	0.4800000000000182
357.08	the	0.12000000000000455
357.2	wooden	0.3299999999999841
357.53	slats	0.4200000000000159
357.95	of	0.12000000000000455
358.07	the	0.12000000000000455
358.19	hut	0.2400000000000091
359.24	She	0.20999999999997954
359.45	had	0.1500000000000341
359.6	no	0.17999999999994998
359.78	idea	0.3900000000000432
360.17	how	0.14999999999997726
360.32	long	0.2400000000000091
360.56	she'd	0.2699999999999818
360.83	slept	0.3900000000000432
362.09	She	0.21000000000003638
362.3	propped	0.3299999999999841
362.63	herself	0.38999999999998636
363.02	up	0.30000000000001137
363.35	on	0.20999999999997954
363.56	one	0.2400000000000091
363.8	elbow	0.44999999999998863
364.25	and	0.14999999999997726
364.4	squinted	0.4500000000000455
364.85	at	0.14999999999997726
365.0	her	0.14999999999997726
365.15	surroundings	0.7200000000000273
366.47	Suddenly	0.6299999999999955
367.13	she	0.20999999999997954
367.34	heard	0.21000000000003638
367.55	a	0.060000000000002274
367.61	rustling	0.44999999999998863
368.06	in	0.08999999999997499
368.15	the	0.060000000000002274
368.21	corner	0.4200000000000159
369.53	A	0.060000000000002274
369.59	small	0.36000000000001364
369.95	figure	0.3299999999999841
370.28	stood	0.3300000000000409
370.61	there	0.2400000000000091
370.85	Holding	0.38999999999998636
371.24	a	0.08999999999997499
371.33	broom	0.5400000000000205
371.9	made	0.27000000000003865
372.17	from	0.30000000000001137
372.5	Palm	0.30000000000001137
372.8	leaves	0.44999999999998863
373.88	Carmen	0.4200000000000159
374.3	nearly	0.3299999999999841
374.63	screeched	0.5699999999999932
375.2	in	0.12000000000000455
375.32	shock	0.44999999999998863
376.01	but	0.21000000000003638
376.22	stopped	0.3299999999999841
376.55	herself	0.36000000000001364
376.91	at	0.1199999999999477
377.03	the	0.060000000000002274
377.09	last	0.30000000000001137
377.39	moment	0.36000000000001364
378.08	So	0.2400000000000091
378.32	that	0.1500000000000341
378.47	what	0.23999999999995225
378.71	came	0.21000000000003638
378.92	out	0.20999999999997954
379.13	was	0.18000000000000682
379.31	a	0.060000000000002274
379.37	garbled	0.44999999999998863
379.82	yell	0.38999999999998636
380.78	The	0.1500000000000341
380.93	noise	0.2699999999999818
381.2	frightened	0.5099999999999909
381.74	the	0.08999999999997499
381.83	girl	0.3900000000000432
382.25	and	0.14999999999997726
382.4	she	0.1500000000000341
382.55	jumped	0.3299999999999841
382.88	back	0.38999999999998636
384.68	Sorry	0.4200000000000159
385.1	you	0.12000000000000455
385.22	startled	0.5699999999999932
385.79	me	0.23999999999995225
386.24	Carmen	0.36000000000001364
386.6	said	0.3299999999999841
387.95	the	0.1500000000000341
388.1	girl	0.2699999999999818
388.37	continued	0.5099999999999909
388.88	to	0.09000000000003183
388.97	stare	0.3299999999999841
389.3	at	0.12000000000000455
389.42	her	0.2400000000000091
389.69	with	0.20999999999997954
389.9	huge	0.36000000000001364
390.29	Brown	0.2999999999999545
390.59	eyes	0.4500000000000455
391.7	She	0.21000000000003638
391.91	looked	0.20999999999997954
392.12	to	0.08999999999997499
392.21	be	0.1500000000000341
392.36	around	0.4199999999999591
392.81	11	0.38999999999998636
393.2	or	0.09000000000003183
393.29	12	0.3599999999999568
393.65	years	0.2400000000000091
393.89	old	0.3300000000000409
394.85	It	0.14999999999997726
395.0	dawned	0.30000000000001137
395.3	on	0.18000000000000682
395.48	Carmen	0.5099999999999909
396.05	that	0.18000000000000682
396.23	she	0.14999999999997726
396.38	probably	0.44999999999998863
396.83	didn't	0.2400000000000091
397.07	speak	0.3299999999999841
397.4	English	0.4800000000000182
398.87	Carmen	0.5699999999999932
399.95	Carmen	0.36000000000001364
400.31	said	0.30000000000001137
401.06	pointing	0.36000000000001364
401.42	at	0.12000000000000455
401.54	her	0.12000000000000455
401.66	chest	0.44999999999998863
403.16	Alba	0.5099999999999909
404.03	The	0.1500000000000341
404.18	girl	0.2699999999999818
404.45	answered	0.44999999999998863
404.9	pointing	0.3300000000000409
405.23	at	0.12000000000000455
405.35	her	0.14999999999997726
405.5	own	0.2400000000000091
406.94	one	0.5400000000000205
407.54	Carmen	0.3599999999999568
407.9	asked	0.3900000000000432
408.44	holding	0.38999999999998636
408.83	her	0.1500000000000341
408.98	hands	0.3599999999999568
409.34	up	0.30000000000001137
409.67	hoping	0.47999999999996135
410.15	the	0.12000000000000455
410.27	girl	0.27000000000003865
410.54	could	0.18000000000000682
410.72	lead	0.23999999999995225
410.96	her	0.18000000000000682
411.14	to	0.12000000000000455
411.26	the	0.12000000000000455
411.38	man	0.2699999999999818
411.65	from	0.18000000000000682
411.83	the	0.09000000000003183
411.92	night	0.20999999999997954
412.13	before	0.5099999999999909
413.75	nodding	0.6000000000000227
414.53	Alba	0.3300000000000409
414.86	motion	0.44999999999998863
415.31	for	0.18000000000000682
415.49	Carmen	0.36000000000001364
415.85	to	0.12000000000000455
415.97	follow	0.3299999999999841
416.3	her	0.2400000000000091
416.54	outside	0.6299999999999955
417.56	And	0.18000000000000682
417.74	Carmen	0.3299999999999841
418.07	got	0.20999999999997954
418.28	her	0.12000000000000455
418.4	first	0.30000000000001137
418.7	glimpse	0.3299999999999841
419.03	of	0.12000000000000455
419.15	the	0.09000000000003183
419.24	village	0.36000000000001364
419.6	in	0.14999999999997726
419.75	daylight	0.4200000000000159
421.28	Her	0.2400000000000091
421.52	hut	0.27000000000003865
421.79	was	0.20999999999997954
422.0	near	0.20999999999997954
422.21	what	0.18000000000000682
422.39	appeared	0.3300000000000409
422.72	to	0.08999999999997499
422.81	be	0.14999999999997726
422.96	the	0.12000000000000455
423.08	village	0.3300000000000409
423.41	center	0.47999999999996135
424.79	Women	0.38999999999998636
425.19	stood	0.2599999999999909
425.45	around	0.3299999999999841
425.78	small	0.3900000000000432
426.17	fires	0.5099999999999909
426.92	smoking	0.5699999999999932
427.49	meats	0.38999999999998636
427.91	and	0.17999999999994998
428.09	stirring	0.4200000000000159
428.51	soups	0.5099999999999909
429.89	Children	0.4800000000000182
430.37	ran	0.2400000000000091
430.61	around	0.3299999999999841
430.94	them	0.3299999999999841
431.3	Dodging	0.47999999999996135
431.81	vines	0.3299999999999841
432.14	on	0.12000000000000455
432.26	the	0.060000000000002274
432.32	ground	0.44999999999998863
433.52	A	0.09000000000003183
433.61	group	0.2699999999999818
433.88	of	0.12000000000000455
434.0	teenage	0.44999999999998863
434.45	boys	0.30000000000001137
434.75	was	0.18000000000000682
434.93	hard	0.2699999999999818
435.2	at	0.12000000000000455
435.32	work	0.2400000000000091
435.56	constructing	0.6000000000000227
436.16	a	0.029999999999972715
436.19	new	0.20999999999997954
436.4	hut	0.2400000000000091
437.39	scanning	0.4800000000000182
437.87	the	0.08999999999997499
437.96	scene	0.5100000000000477
438.77	Carmen	0.36000000000001364
439.13	spotted	0.44999999999998863
439.58	one	0.2400000000000091
439.82	across	0.38999999999998636
440.21	the	0.12000000000000455
440.33	clearing	0.4200000000000159
440.96	deep	0.27000000000003865
441.23	in	0.12000000000000455
441.35	conversation	0.6899999999999977
442.04	with	0.14999999999997726
442.19	a	0.060000000000002274
442.25	small	0.3299999999999841
442.58	group	0.2400000000000091
442.82	of	0.09000000000003183
442.91	men	0.2999999999999545
444.11	their	0.18000000000000682
444.29	clothing	0.38999999999998636
444.68	was	0.2400000000000091
444.95	more	0.3299999999999841
445.28	decorative	0.57000000000005
445.85	than	0.14999999999997726
446.0	most	0.4200000000000159
446.42	of	0.18000000000000682
446.6	the	0.08999999999997499
446.69	other	0.2699999999999818
446.96	villagers	0.6299999999999955
447.77	which	0.18000000000000682
447.95	made	0.27000000000003865
448.22	Carmen	0.3299999999999841
448.55	think	0.2699999999999818
448.82	that	0.1500000000000341
448.97	they	0.1199999999999477
449.09	were	0.1500000000000341
449.24	leaders	0.4200000000000159
449.66	of	0.1199999999999477
449.78	some	0.21000000000003638
449.99	sort	0.36000000000001364
451.37	When	0.20999999999997954
451.58	Juan	0.21000000000003638
451.79	noticed	0.38999999999998636
452.18	her	0.2400000000000091
452.51	he	0.21000000000003638
452.72	whispered	0.44999999999998863
453.17	something	0.3299999999999841
453.5	to	0.12000000000000455
453.62	the	0.12000000000000455
453.74	other	0.18000000000000682
453.92	men	0.3299999999999841
454.64	who	0.21000000000003638
454.85	also	0.38999999999998636
455.24	turned	0.3299999999999841
455.57	to	0.12000000000000455
455.69	stare	0.5400000000000205
456.29	at	0.18000000000000682
456.47	Carmen	0.4199999999999591
457.55	for	0.2400000000000091
457.79	a	0.060000000000002274
457.85	brief	0.2699999999999818
458.12	moment	0.4200000000000159
458.69	Carmen	0.44999999999998863
459.14	felt	0.3300000000000409
459.47	uncomfortable	0.75
460.55	but	0.20999999999997954
460.76	then	0.21000000000003638
460.97	one	0.2999999999999545
461.27	broke	0.27000000000003865
461.54	into	0.2699999999999818
461.81	a	0.060000000000002274
461.87	smile	0.4200000000000159
462.29	and	0.12000000000000455
462.41	Strode	0.38999999999998636
462.8	over	0.36000000000001364
464.18	dr	0.38999999999998636
464.57	Carmen	0.44999999999998863
465.08	Good	0.18000000000000682
465.26	morning	0.4200000000000159
465.95	He	0.18000000000000682
466.13	said	0.38999999999998636
467.09	I	0.1500000000000341
467.24	will	0.14999999999997726
467.39	show	0.1500000000000341
467.54	you	0.14999999999997726
467.69	to	0.12000000000000455
467.81	the	0.08999999999997499
467.9	clinic	0.3300000000000409
468.23	now	0.2699999999999818
468.53	Yes	0.5100000000000477
469.88	yes	0.2699999999999818
470.15	please	0.5100000000000477
470.84	Carmen	0.3900000000000432
471.23	said	0.2699999999999818
471.53	eager	0.36000000000001364
471.89	to	0.18000000000000682
472.07	get	0.20999999999997954
472.28	started	0.4200000000000159
473.93	One	0.2699999999999818
474.2	led	0.2400000000000091
474.44	Carmen	0.4200000000000159
474.86	down	0.20999999999997954
475.07	a	0.060000000000002274
475.13	short	0.30000000000001137
475.43	path	0.30000000000001137
475.91	to	0.20999999999997954
476.12	a	0.060000000000002274
476.18	hut	0.18000000000000682
476.36	that	0.14999999999997726
476.51	looked	0.21000000000003638
476.72	identical	0.5099999999999909
477.23	to	0.18000000000000682
477.41	her	0.20999999999997954
477.62	own	0.3299999999999841
478.76	inside	0.5400000000000205
479.3	were	0.14999999999997726
479.45	two	0.2400000000000091
479.69	mattresses	0.6899999999999977
480.44	placed	0.36000000000001364
480.8	directly	0.47999999999996135
481.28	on	0.12000000000000455
481.4	the	0.060000000000002274
481.46	ground	0.4500000000000455
482.24	Plus	0.30000000000001137
482.54	a	0.060000000000002274
482.6	makeshift	0.47999999999996135
483.11	table	0.44999999999998863
484.31	The	0.14999999999997726
484.46	only	0.2400000000000091
484.7	medical	0.3299999999999841
485.03	supplies	0.4800000000000182
485.51	appeared	0.36000000000001364
485.87	to	0.08999999999997499
485.96	be	0.30000000000001137
486.26	an	0.1500000000000341
486.41	old	0.2699999999999818
486.68	fashioned	0.4200000000000159
487.1	stethoscope	0.7799999999999727
488.24	a	0.08999999999997499
488.33	thermometer	0.660000000000025
489.26	and	0.19999999999998863
489.47	half	0.2699999999999818
489.74	empty	0.30000000000001137
490.04	box	0.3299999999999841
490.37	of	0.08999999999997499
490.46	bandages	0.5400000000000205
492.05	Hm	0.2699999999999818
492.71	that's	0.27000000000003865
492.98	funny	0.3599999999999568
493.73	Dr	0.3599999999999568
494.09	Torson	0.4500000000000455
494.54	said	0.23999999999995225
494.78	the	0.060000000000002274
494.84	clinic	0.3300000000000409
495.17	was	0.18000000000000682
495.35	well-stocked	0.6899999999999977
496.25	Carmen	0.36000000000001364
496.61	started	0.4199999999999591
497.03	to	0.09000000000003183
497.12	say	0.30000000000001137
498.71	dr	0.36000000000001364
499.07	Tarson	0.6000000000000227
500.27	one	0.30000000000001137
500.57	repeated	0.4800000000000182
501.08	looking	0.27000000000003865
501.35	confused	0.6299999999999955
502.76	Ah	0.30000000000001137
503.09	SI	0.4800000000000182
503.6	Senor	0.38999999999998636
503.99	tourists	0.4200000000000159
504.41	And	0.17999999999994998
504.65	of	0.1500000000000341
504.8	course	0.47999999999996135
505.85	the	0.14999999999997726
506.0	organization	0.7200000000000273
506.72	has	0.20999999999997954
506.93	promised	0.44999999999998863
507.38	to	0.09000000000003183
507.47	send	0.3299999999999841
507.8	us	0.20999999999997954
508.04	replacement	0.5999999999999659
508.64	supplies	0.5699999999999932
509.6	but	0.17999999999994998
509.78	they	0.09000000000003183
509.87	have	0.14999999999997726
510.02	not	0.18000000000000682
510.2	arrived	0.36000000000001364
510.56	yet	0.20999999999997954
511.37	The	0.12000000000000455
511.49	shipments	0.6000000000000227
512.12	are	0.14999999999997726
512.27	always	0.3000000000000682
512.57	being	0.2399999999998954
512.81	delayed	0.4500000000000455
513.26	You	0.12000000000000455
513.38	know	0.2699999999999818
514.13	he	0.21000000000003638
514.34	added	0.36000000000001364
514.7	apologetically	0.7799999999999727
516.65	that's	0.2699999999999818
516.92	okay	0.38999999999998636
517.31	Carmen	0.39000000000010004
517.7	said	0.2999999999999545
518.54	she	0.21000000000003638
518.75	would	0.14999999999997726
518.9	have	0.18000000000006366
519.08	to	0.08999999999991815
519.17	make	0.21000000000003638
519.38	do	0.2400000000000091
519.62	with	0.17999999999994998
519.8	a	0.06000000000005912
519.86	small	0.3300000000000409
520.19	bag	0.2999999999999545
520.49	of	0.09000000000003183
520.58	supplies	0.5699999999999363
521.18	She	0.2400000000000091
521.42	had	0.15000000000009095
521.57	brought	0.2399999999998954
521.81	with	0.21000000000003638
522.02	her	0.2400000000000091
522.29	until	0.3000000000000682
522.59	the	0.08999999999991815
522.68	shipment	0.36000000000001364
523.04	arrived	0.5099999999999909
